x,tb,bb,cb,sb,db,ub,g,u,d,s,c,b, t                   
    2.0720720721E-01,    0.0000000000E+00,    1.6871535641E-02,    4.1595112221E-02,    9.3217012255E-02,    1.9069522960E-01,    1.5060633916E-01,    1.2514053235E+00,    2.3961717316E+00,    1.1665722064E+00,    9.3217012255E-02,    4.1595112221E-02,    1.6871535641E-02,   0.0000000000000000     
    2.1036036036E-01,    0.0000000000E+00,    1.5920412249E-02,    3.9337825895E-02,    8.8862486535E-02,    1.8200965155E-01,    1.4429068259E-01,    1.1891410982E+00,    2.3446049015E+00,    1.1336198536E+00,    8.8862486535E-02,    3.9337825895E-02,    1.5920412249E-02,   0.0000000000000000     
    2.1351351351E-01,    0.0000000000E+00,    1.5028597934E-02,    3.7214820329E-02,    8.4739068006E-02,    1.7375869680E-01,    1.3829304888E-01,    1.1303711134E+00,    2.2943371730E+00,    1.1017577995E+00,    8.4739068006E-02,    3.7214820329E-02,    1.5028597934E-02,   0.0000000000000000     
    2.1666666667E-01,    0.0000000000E+00,    1.4192117325E-02,    3.5217462966E-02,    8.0832877481E-02,    1.6591849053E-01,    1.3259386192E-01,    1.0748769470E+00,    2.2453183573E+00,    1.0709373640E+00,    8.0832877481E-02,    3.5217462966E-02,    1.4192117325E-02,   0.0000000000000000     
    2.1981981982E-01,    0.0000000000E+00,    1.3405265857E-02,    3.3333453724E-02,    7.7124297930E-02,    1.5845598572E-01,    1.2716511580E-01,    1.0223481211E+00,    2.1974799894E+00,    1.0410920558E+00,    7.7124297930E-02,    3.3333453724E-02,    1.3405265857E-02,   0.0000000000000000     
    2.2297297297E-01,    0.0000000000E+00,    1.2661099804E-02,    3.1547864319E-02,    7.3589600499E-02,    1.5133156241E-01,    1.2197276368E-01,    9.7240818856E-01,    2.1507405075E+00,    1.0121426192E+00,    7.3589600499E-02,    3.1547864319E-02,    1.2661099804E-02,   0.0000000000000000     
    2.2612612613E-01,    0.0000000000E+00,    1.1961890962E-02,    2.9865312125E-02,    7.0235635527E-02,    1.4455448287E-01,    1.1702768445E-01,    9.2517130543E-01,    2.1051157500E+00,    9.8410472374E-01,    7.0235635527E-02,    2.9865312125E-02,    1.1961890962E-02,   0.0000000000000000     
    2.2927927928E-01,    0.0000000000E+00,    1.1304969974E-02,    2.8279934583E-02,    6.7052857488E-02,    1.3810779984E-01,    1.1231666885E-01,    8.8048857758E-01,    2.0605693312E+00,    9.5694314212E-01,    6.7052857488E-02,    2.8279934583E-02,    1.1304969974E-02,   0.0000000000000000     
    2.3243243243E-01,    0.0000000000E+00,    1.0687667485E-02,    2.6785869131E-02,    6.4031720859E-02,    1.3197456606E-01,    1.0782650764E-01,    8.3821111092E-01,    2.0170648658E+00,    9.3062264718E-01,    6.4031720859E-02,    2.6785869131E-02,    1.0687667485E-02,   0.0000000000000000     
    2.3558558559E-01,    0.0000000000E+00,    1.0107314138E-02,    2.5377253210E-02,    6.1162680114E-02,    1.2613783427E-01,    1.0354399155E-01,    7.9819001138E-01,    1.9745659683E+00,    9.0510801171E-01,    6.1162680114E-02,    2.5377253210E-02,    1.0107314138E-02,   0.0000000000000000     
    2.3873873874E-01,    0.0000000000E+00,    9.5584355109E-03,    2.4042279263E-02,    5.8426927537E-02,    1.2056569494E-01,    9.9442343464E-02,    7.6012716554E-01,    1.9330071959E+00,    8.8033487250E-01,    5.8426927537E-02,    2.4042279263E-02,    9.5584355109E-03,   0.0000000000000000     
    2.4189189189E-01,    0.0000000000E+00,    9.0395112736E-03,    2.2777519951E-02,    5.5818711632E-02,    1.1524732973E-01,    9.5513911876E-02,    7.2393480335E-01,    1.8923640659E+00,    8.5627993721E-01,    5.5818711632E-02,    2.2777519951E-02,    9.0395112736E-03,   0.0000000000000000     
    2.4504504505E-01,    0.0000000000E+00,    8.5509128001E-03,    2.1583557172E-02,    5.3338527220E-02,    1.1018201070E-01,    9.1760195266E-02,    6.8962578651E-01,    1.8526316913E+00,    8.3293956251E-01,    5.3338527220E-02,    2.1583557172E-02,    8.5509128001E-03,   0.0000000000000000     
    2.4819819820E-01,    0.0000000000E+00,    8.0908759670E-03,    2.0456446898E-02,    5.0979817810E-02,    1.0535761910E-01,    8.8172362908E-02,    6.5709937600E-01,    1.8137830639E+00,    8.1028792379E-01,    5.0979817810E-02,    2.0456446898E-02,    8.0908759670E-03,   0.0000000000000000     
    2.5135135135E-01,    0.0000000000E+00,    7.6576366508E-03,    1.9392245098E-02,    4.8736026913E-02,    1.0076203622E-01,    8.4741584075E-02,    6.2625483283E-01,    1.7757911753E+00,    7.8829919646E-01,    4.8736026913E-02,    1.9392245098E-02,    7.6576366508E-03,   0.0000000000000000     
    2.5450450450E-01,    0.0000000000E+00,    7.2494307280E-03,    1.8387007743E-02,    4.6600598040E-02,    9.6383143306E-02,    8.1459028041E-02,    5.9699141801E-01,    1.7386290174E+00,    7.6694755591E-01,    4.6600598040E-02,    1.8387007743E-02,    7.2494307280E-03,   0.0000000000000000     
    2.5765765766E-01,    0.0000000000E+00,    6.8619250984E-03,    1.7431269395E-02,    4.4558254222E-02,    9.2194277286E-02,    7.8303366920E-02,    5.6906981841E-01,    1.7022410774E+00,    7.4617871328E-01,    4.4558254222E-02,    1.7431269395E-02,    6.8619250984E-03,   0.0000000000000000     
    2.6081081081E-01,    0.0000000000E+00,    6.4955611641E-03,    1.6525826282E-02,    4.2609925699E-02,    8.8195806084E-02,    7.5276499085E-02,    5.4250826409E-01,    1.6666248189E+00,    7.2599128119E-01,    4.2609925699E-02,    1.6525826282E-02,    6.4955611641E-03,   0.0000000000000000     
    2.6396396396E-01,    0.0000000000E+00,    6.1499622542E-03,    1.5669716375E-02,    4.0753765740E-02,    8.4383466079E-02,    7.2376343274E-02,    5.1728085716E-01,    1.6317686281E+00,    7.0637480802E-01,    4.0753765740E-02,    1.5669716375E-02,    6.1499622542E-03,   0.0000000000000000     
    2.6711711712E-01,    0.0000000000E+00,    5.8239579473E-03,    1.4860271668E-02,    3.8985233196E-02,    8.0748499804E-02,    6.9596956911E-02,    4.9331888371E-01,    1.5976520844E+00,    6.8731004739E-01,    3.8985233196E-02,    1.4860271668E-02,    5.8239579473E-03,   0.0000000000000000     
    2.7027027027E-01,    0.0000000000E+00,    5.5163778214E-03,    1.4094824154E-02,    3.7299786918E-02,    7.7282149787E-02,    6.6932397416E-02,    4.7055362981E-01,    1.5642547670E+00,    6.6877775291E-01,    3.7299786918E-02,    1.4094824154E-02,    5.5163778214E-03,   0.0000000000000000     
    2.7342342342E-01,    0.0000000000E+00,    5.2260514549E-03,    1.3370705824E-02,    3.5692885757E-02,    7.3975658559E-02,    6.4376722211E-02,    4.4891638155E-01,    1.5315562550E+00,    6.5075867819E-01,    3.5692885757E-02,    1.3370705824E-02,    5.2260514549E-03,   0.0000000000000000     
    2.7657657658E-01,    0.0000000000E+00,    4.9498647830E-03,    1.2680990478E-02,    3.4153166096E-02,    7.0808263543E-02,    6.1914674154E-02,    4.2823163791E-01,    1.4995140971E+00,    6.3321054377E-01,    3.4153166096E-02,    1.2680990478E-02,    4.9498647830E-03,   0.0000000000000000     
    2.7972972973E-01,    0.0000000000E+00,    4.6885331677E-03,    1.2027141542E-02,    3.2682706160E-02,    6.7782855003E-02,    5.9549347952E-02,    4.0853429319E-01,    1.4681292474E+00,    6.1613645069E-01,    3.2682706160E-02,    1.2027141542E-02,    4.6885331677E-03,   0.0000000000000000     
    2.8288288288E-01,    0.0000000000E+00,    4.4416565176E-03,    1.1408178672E-02,    3.1279668772E-02,    6.4895433493E-02,    5.7278492697E-02,    3.8979795675E-01,    1.4373900165E+00,    5.9952628133E-01,    3.1279668772E-02,    1.1408178672E-02,    4.4416565176E-03,   0.0000000000000000     
    2.8603603604E-01,    0.0000000000E+00,    4.2084593198E-03,    1.0822299038E-02,    2.9940898971E-02,    6.2139680738E-02,    5.5098058343E-02,    3.7197561165E-01,    1.4072804599E+00,    5.8336546917E-01,    2.9940898971E-02,    1.0822299038E-02,    4.2084593198E-03,   0.0000000000000000     
    2.8918918919E-01,    0.0000000000E+00,    3.9881660616E-03,    1.0267699811E-02,    2.8663241794E-02,    5.9509278464E-02,    5.3003994844E-02,    3.5502024095E-01,    1.3777846331E+00,    5.6763944768E-01,    2.8663241794E-02,    1.0267699811E-02,    3.9881660616E-03,   0.0000000000000000     
    2.9234234234E-01,    0.0000000000E+00,    3.7800012299E-03,    9.7425781626E-03,    2.7443542280E-02,    5.6997908394E-02,    5.0992252151E-02,    3.3888482772E-01,    1.3488865915E+00,    5.5233365033E-01,    2.7443542280E-02,    9.7425781626E-03,    3.7800012299E-03,   0.0000000000000000     
    2.9549549550E-01,    0.0000000000E+00,    3.5820353001E-03,    9.2425295239E-03,    2.6274328889E-02,    5.4591020092E-02,    4.9053226126E-02,    3.2345623320E-01,    1.3205540588E+00,    5.3741695260E-01,    2.6274328889E-02,    9.2425295239E-03,    3.5820353001E-03,   0.0000000000000000     
    2.9864864865E-01,    0.0000000000E+00,    3.3945458133E-03,    8.7681251940E-03,    2.5156385606E-02,    5.2289807260E-02,    4.7187934917E-02,    3.0874777764E-01,    1.2927859933E+00,    5.2288989740E-01,    2.5156385606E-02,    8.7681251940E-03,    3.3945458133E-03,   0.0000000000000000     
    3.0180180180E-01,    0.0000000000E+00,    3.2172738645E-03,    8.3187270454E-03,    2.4088489840E-02,    5.0091636854E-02,    4.5394814837E-02,    2.9474204437E-01,    1.2655737616E+00,    5.0874533057E-01,    2.4088489840E-02,    8.3187270454E-03,    3.2172738645E-03,   0.0000000000000000     
    3.0495495495E-01,    0.0000000000E+00,    3.0496790284E-03,    7.8930622577E-03,    2.3068365974E-02,    4.7991867601E-02,    4.3670947282E-02,    2.8140548633E-01,    1.2389047461E+00,    4.9497205867E-01,    2.3068365974E-02,    7.8930622577E-03,    3.0496790284E-03,   0.0000000000000000     
    3.0810810811E-01,    0.0000000000E+00,    2.8912208794E-03,    7.4898580106E-03,    2.2093738391E-02,    4.5985858224E-02,    4.2013413645E-02,    2.6870455646E-01,    1.2127663292E+00,    4.8155888827E-01,    2.2093738391E-02,    7.4898580106E-03,    2.8912208794E-03,   0.0000000000000000     
    3.1126126126E-01,    0.0000000000E+00,    2.7413589922E-03,    7.1078414834E-03,    2.1162331473E-02,    4.4068967450E-02,    4.0419295321E-02,    2.5660570771E-01,    1.1871458934E+00,    4.6849462589E-01,    2.1162331473E-02,    7.1078414834E-03,    2.7413589922E-03,   0.0000000000000000     
    3.1441441441E-01,    0.0000000000E+00,    2.5988443220E-03,    6.7441336895E-03,    2.0269195660E-02,    4.2231346899E-02,    3.8882315114E-02,    2.4503459018E-01,    1.1620208112E+00,    4.5575770936E-01,    2.0269195660E-02,    6.7441336895E-03,    2.5988443220E-03,   0.0000000000000000     
    3.1756756757E-01,    0.0000000000E+00,    2.4635806727E-03,    6.3984687048E-03,    1.9413731614E-02,    4.0471619601E-02,    3.7401659900E-02,    2.3398323588E-01,    1.1373847402E+00,    4.4334344534E-01,    1.9413731614E-02,    6.3984687048E-03,    2.4635806727E-03,   0.0000000000000000     
    3.2072072072E-01,    0.0000000000E+00,    2.3355681331E-03,    6.0707988462E-03,    1.8595703325E-02,    3.8789116107E-02,    3.5976972910E-02,    2.2344922099E-01,    1.1132326979E+00,    4.3124854934E-01,    1.8595703325E-02,    6.0707988462E-03,    2.3355681331E-03,   0.0000000000000000     
    3.2387387387E-01,    0.0000000000E+00,    2.2144361885E-03,    5.7602364150E-03,    1.7813476324E-02,    3.7180443687E-02,    3.4606140853E-02,    2.1340878203E-01,    1.0895544669E+00,    4.1946431411E-01,    1.7813476324E-02,    5.7602364150E-03,    2.2144361885E-03,   0.0000000000000000     
    3.2702702703E-01,    0.0000000000E+00,    2.0998143242E-03,    5.4658937131E-03,    1.7065416146E-02,    3.5642209610E-02,    3.3287050436E-02,    2.0383815555E-01,    1.0663398295E+00,    4.0798203239E-01,    1.7065416146E-02,    5.4658937131E-03,    2.0998143242E-03,   0.0000000000000000     
    3.3018018018E-01,    0.0000000000E+00,    1.9913320256E-03,    5.1868830419E-03,    1.6349888324E-02,    3.4171021147E-02,    3.2017588369E-02,    1.9471357808E-01,    1.0435785684E+00,    3.9679299691E-01,    1.6349888324E-02,    5.1868830419E-03,    1.9913320256E-03,   0.0000000000000000     
    3.3333333333E-01,    0.0000000000E+00,    1.8883114604E-03,    4.9216064471E-03,    1.5664044080E-02,    3.2761020146E-02,    3.0794182929E-02,    1.8599303591E-01,    1.0212556741E+00,    3.8588353754E-01,    1.5664044080E-02,    4.9216064471E-03,    1.8883114604E-03,   0.0000000000000000     
    3.3648648649E-01,    0.0000000000E+00,    1.7902960937E-03,    4.6689774243E-03,    1.5005909053E-02,    3.1408123789E-02,    2.9614312600E-02,    1.7764765720E-01,    9.9935958796E-01,    3.7524355786E-01,    1.5005909053E-02,    4.6689774243E-03,    1.7902960937E-03,   0.0000000000000000     
    3.3963963964E-01,    0.0000000000E+00,    1.6974656246E-03,    4.4293799011E-03,    1.4376022850E-02,    3.0113353376E-02,    2.8478475230E-02,    1.6968635330E-01,    9.7788867170E-01,    3.6487323605E-01,    1.4376022850E-02,    4.4293799011E-03,    1.6974656246E-03,   0.0000000000000000     
    3.4279279279E-01,    0.0000000000E+00,    1.6095631263E-03,    4.2021886975E-03,    1.3773199826E-02,    2.8874227420E-02,    2.7385096577E-02,    1.6209210622E-01,    9.5683447898E-01,    3.5476569918E-01,    1.3773199826E-02,    4.2021886975E-03,    1.6095631263E-03,   0.0000000000000000     
    3.4594594595E-01,    0.0000000000E+00,    1.5263316720E-03,    3.9867786334E-03,    1.3196254339E-02,    2.7688264438E-02,    2.6332602402E-02,    1.5484789801E-01,    9.3618856345E-01,    3.4491407432E-01,    1.3196254339E-02,    3.9867786334E-03,    1.5263316720E-03,   0.0000000000000000     
    3.4909909910E-01,    0.0000000000E+00,    1.4475143348E-03,    3.7825245288E-03,    1.2644000742E-02,    2.6552982946E-02,    2.5319418465E-02,    1.4793671068E-01,    9.1594247876E-01,    3.3531148855E-01,    1.2644000742E-02,    3.7825245288E-03,    1.4475143348E-03,   0.0000000000000000     
    3.5225225225E-01,    0.0000000000E+00,    1.3728140174E-03,    3.5887069909E-03,    1.2115090621E-02,    2.5465556874E-02,    2.4343781872E-02,    1.4133909326E-01,    8.9608709317E-01,    3.2595039004E-01,    1.2115090621E-02,    3.5887069909E-03,    1.3728140174E-03,   0.0000000000000000     
    3.5540540541E-01,    0.0000000000E+00,    1.3015262696E-03,    3.4036512485E-03,    1.1606524936E-02,    2.4419665853E-02,    2.3402016671E-02,    1.3501092261E-01,    8.7660632467E-01,    3.1681634252E-01,    1.1606524936E-02,    3.4036512485E-03,    1.3015262696E-03,   0.0000000000000000     
    3.5855855856E-01,    0.0000000000E+00,    1.2339654082E-03,    3.2280718777E-03,    1.1119432760E-02,    2.3417728563E-02,    2.2495231364E-02,    1.2896977928E-01,    8.5750147349E-01,    3.0791212734E-01,    1.1119432760E-02,    3.2280718777E-03,    1.2339654082E-03,   0.0000000000000000     
    3.6171171171E-01,    0.0000000000E+00,    1.1699545064E-03,    3.0615313248E-03,    1.0652952612E-02,    2.2457949765E-02,    2.1622227416E-02,    1.2320349066E-01,    8.3876545822E-01,    2.9923222361E-01,    1.0652952612E-02,    3.0615313248E-03,    1.1699545064E-03,   0.0000000000000000     
    3.6486486486E-01,    0.0000000000E+00,    1.1093166372E-03,    2.9035920362E-03,    1.0206223013E-02,    2.1538534219E-02,    2.0781806294E-02,    1.1769988413E-01,    8.2039119748E-01,    2.9077111045E-01,    1.0206223013E-02,    2.9035920362E-03,    1.1093166372E-03,   0.0000000000000000     
    3.6801801802E-01,    0.0000000000E+00,    1.0518748738E-03,    2.7538164582E-03,    9.7783824843E-03,    2.0657686684E-02,    1.9972769461E-02,    1.1244678708E-01,    8.0237160987E-01,    2.8252326696E-01,    9.7783824843E-03,    2.7538164582E-03,    1.0518748738E-03,   0.0000000000000000     
    3.7117117117E-01,    0.0000000000E+00,    9.9745228925E-04,    2.6117670372E-03,    9.3685695453E-03,    1.9813611921E-02,    1.9193918385E-02,    1.0743202689E-01,    7.8469961399E-01,    2.7448317224E-01,    9.3685695453E-03,    2.6117670372E-03,    9.9745228925E-04,   0.0000000000000000     
    3.7432432432E-01,    0.0000000000E+00,    9.4563565143E-04,    2.4764403671E-03,    8.9749095251E-03,    1.9002341465E-02,    1.8442863894E-02,    1.0262857450E-01,    7.6736341243E-01,    2.6664072498E-01,    8.9749095251E-03,    2.4764403671E-03,    9.4563565143E-04,   0.0000000000000000     
    3.7747747748E-01,    0.0000000000E+00,    8.9638810637E-04,    2.3477343106E-03,    8.5971415265E-03,    1.8223368282E-02,    1.7719113219E-02,    9.8033063648E-02,    7.5035871929E-01,    2.5899311938E-01,    8.5971415265E-03,    2.3477343106E-03,    8.9638810637E-04,   0.0000000000000000     
    3.8063063063E-01,    0.0000000000E+00,    8.4971483989E-04,    2.2256473978E-03,    8.2351849036E-03,    1.7476571966E-02,    1.7022385407E-02,    9.3644771080E-02,    7.3368208765E-01,    2.5153836457E-01,    8.2351849036E-03,    2.2256473978E-03,    8.4971483989E-04,   0.0000000000000000     
    3.8378378378E-01,    0.0000000000E+00,    8.0549181648E-04,    2.1098687277E-03,    7.8884049561E-03,    1.6760643701E-02,    1.6351748419E-02,    8.9454849452E-02,    7.1732749169E-01,    2.4427196487E-01,    7.8884049561E-03,    2.1098687277E-03,    8.0549181648E-04,   0.0000000000000000     
    3.8693693694E-01,    0.0000000000E+00,    7.6359500065E-04,    2.0000873995E-03,    7.5561669837E-03,    1.6074274674E-02,    1.5706270216E-02,    8.5454451415E-02,    7.0128890560E-01,    2.3718942462E-01,    7.5561669837E-03,    2.0000873995E-03,    7.6359500065E-04,   0.0000000000000000     
    3.9009009009E-01,    0.0000000000E+00,    7.2390035689E-04,    1.8959925123E-03,    7.2378362861E-03,    1.5416156070E-02,    1.5085018758E-02,    8.1634729620E-02,    6.8556030356E-01,    2.3028624816E-01,    7.2378362861E-03,    1.8959925123E-03,    7.2390035689E-04,   0.0000000000000000     
    3.9324324324E-01,    0.0000000000E+00,    6.8624506981E-04,    1.7971789086E-03,    6.9326049705E-03,    1.4784608978E-02,    1.4486848595E-02,    7.7984316339E-02,    6.7013474421E-01,    2.2355711579E-01,    6.9326049705E-03,    1.7971789086E-03,    6.8624506981E-04,   0.0000000000000000     
