x,tb,bb,cb,sb,db,ub,g,u,d,s,c,b, t                   
    6.5234845478E-03,    0.0000000000E+00,    0.0000000000E+00,    9.1697077088E+00,    2.4497356053E+01,    4.8968904785E+01,    4.6008601023E+01,    6.9009682990E+02,    6.6535762938E+01,    6.0960008243E+01,    2.4497356053E+01,    9.1697077088E+00,    0.0000000000E+00,   0.0000000000000000     
    6.6608462908E-03,    0.0000000000E+00,    0.0000000000E+00,    8.9332682846E+00,    2.3885399632E+01,    4.7771997332E+01,    4.4855035534E+01,    6.7178707354E+02,    6.5131946583E+01,    5.9683073988E+01,    2.3885399632E+01,    8.9332682846E+00,    0.0000000000E+00,   0.0000000000000000     
    6.8011003911E-03,    0.0000000000E+00,    0.0000000000E+00,    8.7048015017E+00,    2.3293538766E+01,    4.6613453618E+01,    4.3739667333E+01,    6.5412728309E+02,    6.3770761469E+01,    5.8444708022E+01,    2.3293538766E+01,    8.7048015017E+00,    0.0000000000E+00,   0.0000000000000000     
    6.9443077517E-03,    0.0000000000E+00,    0.0000000000E+00,    8.4839568902E+00,    2.2720901373E+01,    4.5491619862E+01,    4.2660841777E+01,    6.3708778653E+02,    6.2450421266E+01,    5.7243248198E+01,    2.2720901373E+01,    8.4839568902E+00,    0.0000000000E+00,   0.0000000000000000     
    7.0905305579E-03,    0.0000000000E+00,    0.0000000000E+00,    8.2619606431E+00,    2.2145445244E+01,    4.4364412941E+01,    4.1576764191E+01,    6.1994280246E+02,    6.1124515647E+01,    5.6036032668E+01,    2.2145445244E+01,    8.2619606431E+00,    0.0000000000E+00,   0.0000000000000000     
    7.2398323044E-03,    0.0000000000E+00,    0.0000000000E+00,    8.0390273872E+00,    2.1567718063E+01,    4.3232890238E+01,    4.0488471422E+01,    6.0270941670E+02,    5.9794247858E+01,    5.4824148497E+01,    2.1567718063E+01,    8.0390273872E+00,    0.0000000000E+00,   0.0000000000000000     
    7.3922778229E-03,    0.0000000000E+00,    0.0000000000E+00,    7.8222986763E+00,    2.1005676260E+01,    4.2131354953E+01,    3.9430008048E+01,    5.8597721896E+02,    5.8497513360E+01,    5.3642397287E+01,    2.1005676260E+01,    7.8222986763E+00,    0.0000000000E+00,   0.0000000000000000     
    7.5479333102E-03,    0.0000000000E+00,    0.0000000000E+00,    7.6118616847E+00,    2.0459546450E+01,    4.1060250796E+01,    3.8401801596E+01,    5.6975284574E+02,    5.7234833794E+01,    5.2491243124E+01,    2.0459546450E+01,    7.6118616847E+00,    0.0000000000E+00,   0.0000000000000000     
    7.7068663571E-03,    0.0000000000E+00,    0.0000000000E+00,    7.4077708485E+00,    1.9929472464E+01,    4.0019862988E+01,    3.7404122316E+01,    5.5404028185E+02,    5.6006553079E+01,    5.1370988842E+01,    1.9929472464E+01,    7.4077708485E+00,    0.0000000000E+00,   0.0000000000000000     
    7.8691459774E-03,    0.0000000000E+00,    0.0000000000E+00,    7.2100435930E+00,    1.9415504518E+01,    3.9010297472E+01,    3.6437062625E+01,    5.3884051646E+02,    5.4812813974E+01,    5.0281754791E+01,    1.9415504518E+01,    7.2100435930E+00,    0.0000000000E+00,   0.0000000000000000     
    8.0348426384E-03,    0.0000000000E+00,    0.0000000000E+00,    7.0186556831E+00,    1.8917587418E+01,    3.8031458279E+01,    3.5500514718E+01,    5.2415116873E+02,    5.3653532557E+01,    4.9223455704E+01,    1.8917587418E+01,    7.0186556831E+00,    0.0000000000E+00,   0.0000000000000000     
    8.2040282908E-03,    0.0000000000E+00,    0.0000000000E+00,    6.8335361651E+00,    1.8435547729E+01,    3.7083022900E+01,    3.4594146218E+01,    5.0996608067E+02,    5.2528370454E+01,    4.8195775541E+01,    1.8435547729E+01,    6.8335361651E+00,    0.0000000000E+00,   0.0000000000000000     
    8.3767764007E-03,    0.0000000000E+00,    0.0000000000E+00,    6.6545618698E+00,    1.7969079840E+01,    3.6164415524E+01,    3.3717373711E+01,    4.9627487475E+02,    5.1436704656E+01,    4.7198140143E+01,    1.7969079840E+01,    6.6545618698E+00,    0.0000000000E+00,   0.0000000000000000     
    8.5531619809E-03,    0.0000000000E+00,    0.0000000000E+00,    6.4815514443E+00,    1.7517730818E+01,    3.5274777977E+01,    3.2869334011E+01,    4.8306247360E+02,    5.0377594731E+01,    4.6229687527E+01,    1.7517730818E+01,    6.4815514443E+00,    0.0000000000E+00,   0.0000000000000000     
    8.7332616238E-03,    0.0000000000E+00,    0.0000000000E+00,    6.3142588752E+00,    1.7080883979E+01,    3.4412938174E+01,    3.2048852974E+01,    4.7030857885E+02,    4.9349747249E+01,    4.5289235650E+01,    1.7080883979E+01,    6.3142588752E+00,    0.0000000000E+00,   0.0000000000000000     
    8.9171535346E-03,    0.0000000000E+00,    0.0000000000E+00,    6.1472867693E+00,    1.6644880214E+01,    3.3552717198E+01,    3.1229993539E+01,    4.5757661202E+02,    4.8323776177E+01,    4.4350101002E+01,    1.6644880214E+01,    6.1472867693E+00,    0.0000000000E+00,   0.0000000000000000     
    9.1049175652E-03,    0.0000000000E+00,    0.0000000000E+00,    5.9793242242E+00,    1.6206406546E+01,    3.2687773204E+01,    3.0406462189E+01,    4.4476023662E+02,    4.7292579250E+01,    4.3405829390E+01,    1.6206406546E+01,    5.9793242242E+00,    0.0000000000E+00,   0.0000000000000000     
    9.2966352488E-03,    0.0000000000E+00,    0.0000000000E+00,    5.8160623758E+00,    1.5779877712E+01,    3.1845754428E+01,    2.9605623940E+01,    4.3231896880E+02,    4.6287236913E+01,    4.2484628773E+01,    1.5779877712E+01,    5.8160623758E+00,    0.0000000000E+00,   0.0000000000000000     
    9.4923898355E-03,    0.0000000000E+00,    0.0000000000E+00,    5.6575645180E+00,    1.5365459579E+01,    3.1026988920E+01,    2.8827790324E+01,    4.2025755057E+02,    4.5308137638E+01,    4.1586846232E+01,    1.5365459579E+01,    5.6575645180E+00,    0.0000000000E+00,   0.0000000000000000     
    9.6922663284E-03,    0.0000000000E+00,    0.0000000000E+00,    5.5038688428E+00,    1.4963254195E+01,    3.0231682142E+01,    2.8073151726E+01,    4.0857871520E+02,    4.4355530790E+01,    4.0712703389E+01,    1.4963254195E+01,    5.5038688428E+00,    0.0000000000E+00,   0.0000000000000000     
    9.8963515204E-03,    0.0000000000E+00,    0.0000000000E+00,    5.3549851794E+00,    1.4573291480E+01,    2.9459900949E+01,    2.7341761611E+01,    3.9728292787E+02,    4.3429508367E+01,    3.9862279922E+01,    1.4573291480E+01,    5.3549851794E+00,    0.0000000000E+00,   0.0000000000000000     
    1.0104734032E-02,    0.0000000000E+00,    0.0000000000E+00,    5.2108914450E+00,    1.4195520170E+01,    2.8711556146E+01,    2.6633519365E+01,    3.8636810333E+02,    4.2529985099E+01,    3.9035495633E+01,    1.4195520170E+01,    5.2108914450E+00,    0.0000000000E+00,   0.0000000000000000     
    1.0317504350E-02,    0.0000000000E+00,    0.0000000000E+00,    5.0715297843E+00,    1.3829797974E+01,    2.7986383513E+01,    2.5948151625E+01,    3.7582929892E+02,    4.1656676812E+01,    3.8232090927E+01,    1.3829797974E+01,    5.0715297843E+00,    0.0000000000E+00,   0.0000000000000000     
    1.0534754865E-02,    0.0000000000E+00,    0.0000000000E+00,    4.9368023751E+00,    1.3475880876E+01,    2.7283923194E+01,    2.5285191995E+01,    3.6565838111E+02,    4.0809076908E+01,    3.7451605603E+01,    1.3475880876E+01,    4.9368023751E+00,    0.0000000000E+00,   0.0000000000000000     
    1.0756579916E-02,    0.0000000000E+00,    0.0000000000E+00,    4.8065668737E+00,    1.3133411515E+01,    2.6603497300E+01,    2.4643959014E+01,    3.5584366331E+02,    3.9986430814E+01,    3.6693355812E+01,    1.3133411515E+01,    4.8065668737E+00,    0.0000000000E+00,   0.0000000000000000     
    1.0983075825E-02,    0.0000000000E+00,    0.0000000000E+00,    4.6806314732E+00,    1.2801906583E+01,    2.5944185617E+01,    2.4023532262E+01,    3.4636951315E+02,    3.9187708269E+01,    3.5956409062E+01,    1.2801906583E+01,    4.6806314732E+00,    0.0000000000E+00,   0.0000000000000000     
    1.1214340945E-02,    0.0000000000E+00,    0.0000000000E+00,    4.5541290985E+00,    1.2468975949E+01,    2.5282138055E+01,    2.3400420365E+01,    3.3684735709E+02,    3.8385800694E+01,    3.5216264267E+01,    1.2468975949E+01,    4.5541290985E+00,    0.0000000000E+00,   0.0000000000000000     
    1.1450475699E-02,    0.0000000000E+00,    0.0000000000E+00,    4.4280931882E+00,    1.2137256695E+01,    2.4622443997E+01,    2.2779617516E+01,    3.2735930396E+02,    3.7586512025E+01,    3.4478166793E+01,    1.2137256695E+01,    4.4280931882E+00,    0.0000000000E+00,   0.0000000000000000     
    1.1691582624E-02,    0.0000000000E+00,    0.0000000000E+00,    4.3056482349E+00,    1.1814711278E+01,    2.3980448541E+01,    2.2176212535E+01,    3.1815426931E+02,    3.6807309570E+01,    3.3757903884E+01,    1.1814711278E+01,    4.3056482349E+00,    0.0000000000E+00,   0.0000000000000000     
    1.1937766417E-02,    0.0000000000E+00,    0.0000000000E+00,    4.1868338614E+00,    1.1501445623E+01,    2.3356366832E+01,    2.1590401059E+01,    3.0923509807E+02,    3.6048452787E+01,    3.3055711382E+01,    1.1501445623E+01,    4.1868338614E+00,    0.0000000000E+00,   0.0000000000000000     
    1.2189133979E-02,    0.0000000000E+00,    0.0000000000E+00,    4.0716695274E+00,    1.1197514184E+01,    2.2750314956E+01,    2.1022280919E+01,    3.0060303619E+02,    3.5310087749E+01,    3.2371723514E+01,    1.1197514184E+01,    4.0716695274E+00,    0.0000000000E+00,   0.0000000000000000     
    1.2445794461E-02,    0.0000000000E+00,    0.0000000000E+00,    3.9601519563E+00,    1.0902913349E+01,    2.2162297200E+01,    2.0471839639E+01,    2.9225752794E+02,    3.4592232479E+01,    3.1705959722E+01,    1.0902913349E+01,    3.9601519563E+00,    0.0000000000E+00,   0.0000000000000000     
    1.2707859314E-02,    0.0000000000E+00,    0.0000000000E+00,    3.8522523343E+00,    1.0617574269E+01,    2.1592192181E+01,    1.9938940830E+01,    2.8419599534E+02,    3.3894760992E+01,    3.1058310329E+01,    1.0617574269E+01,    3.8522523343E+00,    0.0000000000E+00,   0.0000000000000000     
    1.2975442335E-02,    0.0000000000E+00,    0.0000000000E+00,    3.7479132662E+00,    1.0341355054E+01,    2.1039737765E+01,    1.9423309398E+01,    2.7641359845E+02,    3.3217385935E+01,    3.0428520957E+01,    1.0341355054E+01,    3.7479132662E+00,    0.0000000000E+00,   0.0000000000000000     
    1.3248659718E-02,    0.0000000000E+00,    0.0000000000E+00,    3.6470454683E+00,    1.0074032299E+01,    2.0504514684E+01,    1.8924515478E+01,    2.6890297504E+02,    3.2559639732E+01,    2.9816175580E+01,    1.0074032299E+01,    3.6470454683E+00,    0.0000000000E+00,   0.0000000000000000     
    1.3527630102E-02,    0.0000000000E+00,    0.0000000000E+00,    3.5495241786E+00,    9.8152918851E+00,    1.9985928752E+01,    1.8441956996E+01,    2.6165395801E+02,    3.1920854107E+01,    2.9220678142E+01,    9.8152918851E+00,    3.5495241786E+00,    0.0000000000E+00,   0.0000000000000000     
    1.3812474626E-02,    0.0000000000E+00,    0.0000000000E+00,    3.4551852640E+00,    9.5647190019E+00,    1.9483191565E+01,    1.7974840749E+01,    2.5465326898E+02,    3.1300137867E+01,    2.8641232598E+01,    9.5647190019E+00,    3.4551852640E+00,    0.0000000000E+00,   0.0000000000000000     
    1.4103316978E-02,    0.0000000000E+00,    0.0000000000E+00,    3.3584087240E+00,    9.3079603209E+00,    1.8968645853E+01,    1.7495918119E+01,    2.4745567686E+02,    3.0665824442E+01,    2.8049390501E+01,    9.3079603209E+00,    3.3584087240E+00,    0.0000000000E+00,   0.0000000000000000     
    1.4400283452E-02,    0.0000000000E+00,    0.0000000000E+00,    3.2640495495E+00,    9.0574233110E+00,    1.8466219738E+01,    1.7028732749E+01,    2.4044530347E+02,    3.0045330864E+01,    2.7469792335E+01,    9.0574233110E+00,    3.2640495495E+00,    0.0000000000E+00,   0.0000000000000000     
    1.4703502999E-02,    0.0000000000E+00,    0.0000000000E+00,    3.1724178417E+00,    8.8139041612E+00,    1.7977458436E+01,    1.6574790045E+01,    2.3364644799E+02,    2.9440436572E+01,    2.6904042673E+01,    8.8139041612E+00,    3.1724178417E+00,    0.0000000000E+00,   0.0000000000000000     
    1.5013107289E-02,    0.0000000000E+00,    0.0000000000E+00,    3.0835358717E+00,    8.5774634533E+00,    1.7502488737E+01,    1.6134199328E+01,    2.2706063639E+02,    2.8851295323E+01,    2.6352285683E+01,    8.5774634533E+00,    3.0835358717E+00,    0.0000000000E+00,   0.0000000000000000     
    1.5329230761E-02,    0.0000000000E+00,    0.0000000000E+00,    2.9974096728E+00,    8.3481199614E+00,    1.7041356311E+01,    1.5706990711E+01,    2.2068812740E+02,    2.8277966713E+01,    2.5814581264E+01,    8.3481199614E+00,    2.9974096728E+00,    0.0000000000E+00,   0.0000000000000000     
    1.5652010687E-02,    0.0000000000E+00,    0.0000000000E+00,    2.9140270068E+00,    8.1258453981E+00,    1.6594015473E+01,    1.5293105168E+01,    2.1452775471E+02,    2.7720404247E+01,    2.5290894327E+01,    8.1258453981E+00,    2.9140270068E+00,    0.0000000000E+00,   0.0000000000000000     
    1.5981587227E-02,    0.0000000000E+00,    0.0000000000E+00,    2.8333551515E+00,    7.9105587005E+00,    1.6160318048E+01,    1.4892383736E+01,    2.0857675546E+02,    2.7178442359E+01,    2.4781083134E+01,    7.9105587005E+00,    2.8333551515E+00,    0.0000000000E+00,   0.0000000000000000     
    1.6318103495E-02,    0.0000000000E+00,    0.0000000000E+00,    2.7553384971E+00,    7.7021198197E+00,    1.5740001265E+01,    1.4504555779E+01,    2.0283058381E+02,    2.6651782304E+01,    2.4284886620E+01,    7.7021198197E+00,    2.7553384971E+00,    0.0000000000E+00,   0.0000000000000000     
    1.6661705618E-02,    0.0000000000E+00,    0.0000000000E+00,    2.6798959355E+00,    7.5003229779E+00,    1.5332674617E+01,    1.4129226244E+01,    1.9728270859E+02,    2.6139976832E+01,    2.3801910629E+01,    7.5003229779E+00,    2.6798959355E+00,    0.0000000000E+00,   0.0000000000000000     
    1.7012542799E-02,    0.0000000000E+00,    0.0000000000E+00,    2.6069180286E+00,    7.3048893505E+00,    1.4937805592E+01,    1.3765861839E+01,    1.9192439378E+02,    2.5642413555E+01,    2.3331612961E+01,    7.3048893505E+00,    2.6069180286E+00,    0.0000000000E+00,   0.0000000000000000     
    1.7370767381E-02,    0.0000000000E+00,    0.0000000000E+00,    2.5340422616E+00,    7.1097239180E+00,    1.4543522419E+01,    1.3402947280E+01,    1.8657199660E+02,    2.5145281297E+01,    2.2861548601E+01,    7.1097239180E+00,    2.5340422616E+00,    0.0000000000E+00,   0.0000000000000000     
    1.7736534920E-02,    0.0000000000E+00,    0.0000000000E+00,    2.4616226280E+00,    6.9157443484E+00,    1.4151626187E+01,    1.3042207713E+01,    1.8125274612E+02,    2.4650684194E+01,    2.2393627299E+01,    6.9157443484E+00,    2.4616226280E+00,    0.0000000000E+00,   0.0000000000000000     
    1.8110004242E-02,    0.0000000000E+00,    0.0000000000E+00,    2.3912873452E+00,    6.7271577574E+00,    1.3770331750E+01,    1.2691578795E+01,    1.7609278232E+02,    2.4168192054E+01,    2.1936493051E+01,    6.7271577574E+00,    2.3912873452E+00,    0.0000000000E+00,   0.0000000000000000     
    1.8491337520E-02,    0.0000000000E+00,    0.0000000000E+00,    2.3230507185E+00,    6.5440050278E+00,    1.3399731582E+01,    1.2351129478E+01,    1.7109295692E+02,    2.3697920223E+01,    2.1490264172E+01,    6.5440050278E+00,    2.3230507185E+00,    0.0000000000E+00,   0.0000000000000000     
    1.8880700342E-02,    0.0000000000E+00,    0.0000000000E+00,    2.2569142784E+00,    6.3662941039E+00,    1.3039854344E+01,    1.2020866148E+01,    1.6625312692E+02,    2.3239909710E+01,    2.1054993158E+01,    6.3662941039E+00,    2.2569142784E+00,    0.0000000000E+00,   0.0000000000000000     
    1.9278261781E-02,    0.0000000000E+00,    0.0000000000E+00,    2.1928651934E+00,    6.1939958789E+00,    1.2690656861E+01,    1.1700724847E+01,    1.6157203204E+02,    2.2794117793E+01,    2.0630658281E+01,    6.1939958789E+00,    2.1928651934E+00,    0.0000000000E+00,   0.0000000000000000     
    1.9684194473E-02,    0.0000000000E+00,    0.0000000000E+00,    2.1308745429E+00,    6.0270397221E+00,    1.2352015391E+01,    1.1390562811E+01,    1.5704716161E+02,    2.2360407787E+01,    2.0217154448E+01,    6.0270397221E+00,    2.1308745429E+00,    0.0000000000E+00,   0.0000000000000000     
    2.0098674685E-02,    0.0000000000E+00,    0.0000000000E+00,    2.0708954422E+00,    5.8653086190E+00,    1.2023716141E+01,    1.1090149293E+01,    1.5267460988E+02,    2.1938537931E+01,    1.9814283265E+01,    5.8653086190E+00,    2.0708954422E+00,    0.0000000000E+00,   0.0000000000000000     
    2.0521882400E-02,    0.0000000000E+00,    0.0000000000E+00,    2.0128610052E+00,    5.7086338945E+00,    1.1705444965E+01,    1.0799155579E+01,    1.4844891904E+02,    2.1528149314E+01,    1.9421742236E+01,    5.7086338945E+00,    2.0128610052E+00,    0.0000000000E+00,   0.0000000000000000     
    2.0954001387E-02,    0.0000000000E+00,    0.0000000000E+00,    1.9566821362E+00,    5.5567894878E+00,    1.1396776181E+01,    1.0517144171E+01,    1.4436290889E+02,    2.1128752773E+01,    1.9039113048E+01,    5.5567894878E+00,    1.9566821362E+00,    0.0000000000E+00,   0.0000000000000000     
    2.1395219287E-02,    0.0000000000E+00,    0.0000000000E+00,    1.9007383379E+00,    5.4056157544E+00,    1.1089710330E+01,    1.0236175569E+01,    1.4028908134E+02,    2.0731085107E+01,    1.8658252167E+01,    5.4056157544E+00,    1.9007383379E+00,    0.0000000000E+00,   0.0000000000000000     
    2.1845727691E-02,    0.0000000000E+00,    0.0000000000E+00,    1.8448802817E+00,    5.2547310764E+00,    1.0783519617E+01,    9.9555172496E+00,    1.3621558002E+02,    2.0334304561E+01,    1.8278427945E+01,    5.2547310764E+00,    1.8448802817E+00,    0.0000000000E+00,   0.0000000000000000     
    2.2305722225E-02,    0.0000000000E+00,    0.0000000000E+00,    1.7905759242E+00,    5.1079070765E+00,    1.0485470033E+01,    9.6823594661E+00,    1.3225767713E+02,    1.9946827060E+01,    1.7907056526E+01,    5.1079070765E+00,    1.7905759242E+00,    0.0000000000E+00,   0.0000000000000000     
